,Microbe Family,Microbe Genus,Microbe Species,Region,Country,Domain,Sub-Domain,date,type,number
47536,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-03-19,Cumulative_Deaths,0.0
47537,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-03-20,Cumulative_Deaths,0.0
47538,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-03-21,Cumulative_Deaths,0.0
47539,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-03-22,Cumulative_Deaths,0.0
47540,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-03-23,Cumulative_Deaths,0.0
47541,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-03-24,Cumulative_Deaths,0.0
47542,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-03-25,Cumulative_Deaths,0.0
47543,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-03-26,Cumulative_Deaths,0.0
47544,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-03-27,Cumulative_Deaths,0.0
47545,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-03-28,Cumulative_Deaths,0.0
47546,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-03-29,Cumulative_Deaths,0.0
47547,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-03-30,Cumulative_Deaths,0.0
47548,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-03-31,Cumulative_Deaths,0.0
47549,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-04-01,Cumulative_Deaths,0.0
47550,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-04-02,Cumulative_Deaths,0.0
47551,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-04-03,Cumulative_Deaths,0.0
47552,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-04-04,Cumulative_Deaths,0.0
47553,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-04-05,Cumulative_Deaths,0.0
47554,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-04-06,Cumulative_Deaths,0.0
47555,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-04-07,Cumulative_Deaths,0.0
47556,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-04-08,Cumulative_Deaths,0.0
47557,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-04-09,Cumulative_Deaths,0.0
47558,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-04-10,Cumulative_Deaths,0.0
47559,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-04-11,Cumulative_Deaths,0.0
47560,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-04-12,Cumulative_Deaths,0.0
47561,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-04-13,Cumulative_Deaths,0.0
47562,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-04-14,Cumulative_Deaths,0.0
47563,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-04-15,Cumulative_Deaths,0.0
47564,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-04-16,Cumulative_Deaths,0.0
47565,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-04-17,Cumulative_Deaths,0.0
47566,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-04-18,Cumulative_Deaths,0.0
47567,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-04-19,Cumulative_Deaths,0.0
47568,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-04-20,Cumulative_Deaths,0.0
47569,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-04-21,Cumulative_Deaths,0.0
47570,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-04-22,Cumulative_Deaths,0.0
47571,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-04-23,Cumulative_Deaths,0.0
47572,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-04-24,Cumulative_Deaths,0.0
47573,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-04-25,Cumulative_Deaths,0.0
47574,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-04-26,Cumulative_Deaths,0.0
47575,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-04-27,Cumulative_Deaths,0.0
47576,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-04-28,Cumulative_Deaths,0.0
47577,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-04-29,Cumulative_Deaths,0.0
47578,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-04-30,Cumulative_Deaths,0.0
47579,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-05-01,Cumulative_Deaths,0.0
47580,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-05-02,Cumulative_Deaths,0.0
47581,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-05-03,Cumulative_Deaths,0.0
47582,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-05-04,Cumulative_Deaths,0.0
47583,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-05-05,Cumulative_Deaths,0.0
47584,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-05-06,Cumulative_Deaths,0.0
47585,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-05-07,Cumulative_Deaths,0.0
47586,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-05-08,Cumulative_Deaths,0.0
47587,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-05-09,Cumulative_Deaths,0.0
47588,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-05-10,Cumulative_Deaths,0.0
47589,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-05-11,Cumulative_Deaths,0.0
47590,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-05-12,Cumulative_Deaths,0.0
47591,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-05-13,Cumulative_Deaths,0.0
47592,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-05-14,Cumulative_Deaths,0.0
47593,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-05-15,Cumulative_Deaths,0.0
47594,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-05-16,Cumulative_Deaths,0.0
47595,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-05-17,Cumulative_Deaths,0.0
47596,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-05-18,Cumulative_Deaths,0.0
47597,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-05-19,Cumulative_Deaths,0.0
47598,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-05-20,Cumulative_Deaths,0.0
47599,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-05-21,Cumulative_Deaths,0.0
47600,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-05-22,Cumulative_Deaths,0.0
47601,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-05-23,Cumulative_Deaths,0.0
47602,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-05-24,Cumulative_Deaths,0.0
47603,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-05-25,Cumulative_Deaths,0.0
47604,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-05-26,Cumulative_Deaths,0.0
47605,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-05-27,Cumulative_Deaths,0.0
47606,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-05-28,Cumulative_Deaths,0.0
47607,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-05-29,Cumulative_Deaths,0.0
47608,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-05-30,Cumulative_Deaths,0.0
47609,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-05-31,Cumulative_Deaths,0.0
47610,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-06-01,Cumulative_Deaths,0.0
47611,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-06-02,Cumulative_Deaths,0.0
47612,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-06-03,Cumulative_Deaths,0.0
47613,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-06-04,Cumulative_Deaths,0.0
47614,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-06-05,Cumulative_Deaths,0.0
47615,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-06-06,Cumulative_Deaths,0.0
47616,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-06-07,Cumulative_Deaths,0.0
47617,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-06-08,Cumulative_Deaths,0.0
47618,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-06-09,Cumulative_Deaths,0.0
47619,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-06-10,Cumulative_Deaths,0.0
47620,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-06-11,Cumulative_Deaths,0.0
47621,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-06-12,Cumulative_Deaths,0.0
47622,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-06-13,Cumulative_Deaths,0.0
47623,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-06-14,Cumulative_Deaths,0.0
47624,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-06-15,Cumulative_Deaths,0.0
47625,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-06-16,Cumulative_Deaths,0.0
47626,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-06-17,Cumulative_Deaths,0.0
47627,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-06-18,Cumulative_Deaths,0.0
47628,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-06-19,Cumulative_Deaths,0.0
47629,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-06-20,Cumulative_Deaths,0.0
47630,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-06-21,Cumulative_Deaths,0.0
47631,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-06-22,Cumulative_Deaths,0.0
47632,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-06-23,Cumulative_Deaths,0.0
47633,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-06-24,Cumulative_Deaths,0.0
47634,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-06-25,Cumulative_Deaths,0.0
47635,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-06-26,Cumulative_Deaths,0.0
47636,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-06-27,Cumulative_Deaths,0.0
47637,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-06-28,Cumulative_Deaths,0.0
47638,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-06-29,Cumulative_Deaths,0.0
47639,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-06-30,Cumulative_Deaths,0.0
47640,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-07-01,Cumulative_Deaths,0.0
47641,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-07-02,Cumulative_Deaths,0.0
47642,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-07-03,Cumulative_Deaths,0.0
47643,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-07-04,Cumulative_Deaths,0.0
47644,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-07-05,Cumulative_Deaths,0.0
47645,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-07-06,Cumulative_Deaths,0.0
47646,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-07-07,Cumulative_Deaths,0.0
47647,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-07-08,Cumulative_Deaths,0.0
47648,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-07-09,Cumulative_Deaths,0.0
47649,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-07-10,Cumulative_Deaths,0.0
47650,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-07-11,Cumulative_Deaths,0.0
47651,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-07-12,Cumulative_Deaths,0.0
47652,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-07-13,Cumulative_Deaths,0.0
47653,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-07-14,Cumulative_Deaths,0.0
47654,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-07-15,Cumulative_Deaths,0.0
47655,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-07-16,Cumulative_Deaths,0.0
47656,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-07-17,Cumulative_Deaths,0.0
47657,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-07-18,Cumulative_Deaths,0.0
47658,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-07-19,Cumulative_Deaths,0.0
47659,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-07-20,Cumulative_Deaths,0.0
47660,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-07-21,Cumulative_Deaths,0.0
47661,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-07-22,Cumulative_Deaths,0.0
47662,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-07-23,Cumulative_Deaths,0.0
47663,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-07-24,Cumulative_Deaths,0.0
47664,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-07-25,Cumulative_Deaths,0.0
47665,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-07-26,Cumulative_Deaths,0.0
47666,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-07-27,Cumulative_Deaths,0.0
47667,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-07-28,Cumulative_Deaths,0.0
47668,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-07-29,Cumulative_Deaths,0.0
47669,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-07-30,Cumulative_Deaths,0.0
47670,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-07-31,Cumulative_Deaths,0.0
47671,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-08-01,Cumulative_Deaths,0.0
47672,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-08-02,Cumulative_Deaths,0.0
47673,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-08-03,Cumulative_Deaths,0.0
47674,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-08-04,Cumulative_Deaths,0.0
47675,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-08-05,Cumulative_Deaths,0.0
47676,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-08-06,Cumulative_Deaths,0.0
47677,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-08-07,Cumulative_Deaths,0.0
47678,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-08-08,Cumulative_Deaths,0.0
47679,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-08-09,Cumulative_Deaths,0.0
47680,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-08-10,Cumulative_Deaths,0.0
47681,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-08-11,Cumulative_Deaths,0.0
47682,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-08-12,Cumulative_Deaths,0.0
47683,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-08-13,Cumulative_Deaths,0.0
47684,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-08-14,Cumulative_Deaths,0.0
47685,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-08-15,Cumulative_Deaths,0.0
47686,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-08-16,Cumulative_Deaths,0.0
47687,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-08-17,Cumulative_Deaths,0.0
47688,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-08-18,Cumulative_Deaths,0.0
47689,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-08-19,Cumulative_Deaths,0.0
47690,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-08-20,Cumulative_Deaths,0.0
47691,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-08-21,Cumulative_Deaths,0.0
47692,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-08-22,Cumulative_Deaths,0.0
47693,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-08-23,Cumulative_Deaths,0.0
47694,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-08-24,Cumulative_Deaths,0.0
47695,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-08-25,Cumulative_Deaths,0.0
47696,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-08-26,Cumulative_Deaths,0.0
47697,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-08-27,Cumulative_Deaths,0.0
47698,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-08-28,Cumulative_Deaths,0.0
47699,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-08-29,Cumulative_Deaths,0.0
47700,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-08-30,Cumulative_Deaths,0.0
47701,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-08-31,Cumulative_Deaths,0.0
47702,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-09-01,Cumulative_Deaths,0.0
47703,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-09-02,Cumulative_Deaths,0.0
47704,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-09-03,Cumulative_Deaths,0.0
47705,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-09-04,Cumulative_Deaths,0.0
47706,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-09-05,Cumulative_Deaths,0.0
47707,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-09-06,Cumulative_Deaths,0.0
47708,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-09-07,Cumulative_Deaths,0.0
47709,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-09-08,Cumulative_Deaths,0.0
47710,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-09-09,Cumulative_Deaths,0.0
47711,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-09-10,Cumulative_Deaths,0.0
47712,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-09-11,Cumulative_Deaths,0.0
47713,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-09-12,Cumulative_Deaths,0.0
47714,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-09-13,Cumulative_Deaths,0.0
47715,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-09-14,Cumulative_Deaths,0.0
47716,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-09-15,Cumulative_Deaths,0.0
47717,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-09-16,Cumulative_Deaths,0.0
47718,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-09-17,Cumulative_Deaths,0.0
47719,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-09-18,Cumulative_Deaths,0.0
47720,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-09-19,Cumulative_Deaths,0.0
47721,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-09-20,Cumulative_Deaths,0.0
47722,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-09-21,Cumulative_Deaths,0.0
47723,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-09-22,Cumulative_Deaths,0.0
47724,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-09-23,Cumulative_Deaths,0.0
47725,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-09-24,Cumulative_Deaths,0.0
47726,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-09-25,Cumulative_Deaths,0.0
47727,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-09-26,Cumulative_Deaths,0.0
47728,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-09-27,Cumulative_Deaths,0.0
47729,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-09-28,Cumulative_Deaths,0.0
47730,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-09-29,Cumulative_Deaths,0.0
47731,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-09-30,Cumulative_Deaths,0.0
47732,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-10-01,Cumulative_Deaths,0.0
47733,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-10-02,Cumulative_Deaths,0.0
47734,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-10-03,Cumulative_Deaths,0.0
47735,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-10-04,Cumulative_Deaths,0.0
47736,Poxviridae,Orthopoxvirus,MPXV,EURO,Andorra,,,2023-10-05,Cumulative_Deaths,0.0
47737,Poxviridae,Orthopoxvirus,MPXV,AMRO,Argentina,,,2022-06-01,Cumulative_Deaths,0.0
47738,Poxviridae,Orthopoxvirus,MPXV,AMRO,Argentina,,,2022-06-02,Cumulative_Deaths,0.0
47739,Poxviridae,Orthopoxvirus,MPXV,AMRO,Argentina,,,2022-06-03,Cumulative_Deaths,0.0
47740,Poxviridae,Orthopoxvirus,MPXV,AMRO,Argentina,,,2022-06-04,Cumulative_Deaths,0.0
47741,Poxviridae,Orthopoxvirus,MPXV,AMRO,Argentina,,,2022-06-05,Cumulative_Deaths,0.0
47742,Poxviridae,Orthopoxvirus,MPXV,AMRO,Argentina,,,2022-06-06,Cumulative_Deaths,0.0
47743,Poxviridae,Orthopoxvirus,MPXV,AMRO,Argentina,,,2022-06-07,Cumulative_Deaths,0.0
47744,Poxviridae,Orthopoxvirus,MPXV,AMRO,Argentina,,,2022-06-08,Cumulative_Deaths,0.0
47745,Poxviridae,Orthopoxvirus,MPXV,AMRO,Argentina,,,2022-06-09,Cumulative_Deaths,0.0
47746,Poxviridae,Orthopoxvirus,MPXV,AMRO,Argentina,,,2022-06-10,Cumulative_Deaths,0.0
47747,Poxviridae,Orthopoxvirus,MPXV,AMRO,Argentina,,,2022-06-11,Cumulative_Deaths,0.0
47748,Poxviridae,Orthopoxvirus,MPXV,AMRO,Argentina,,,2022-06-12,Cumulative_Deaths,0.0
47749,Poxviridae,Orthopoxvirus,MPXV,AMRO,Argentina,,,2022-06-13,Cumulative_Deaths,0.0
47750,Poxviridae,Orthopoxvirus,MPXV,AMRO,Argentina,,,2022-06-14,Cumulative_Deaths,0.0
47751,Poxviridae,Orthopoxvirus,MPXV,AMRO,Argentina,,,2022-06-15,Cumulative_Deaths,0.0
47752,Poxviridae,Orthopoxvirus,MPXV,AMRO,Argentina,,,2022-06-16,Cumulative_Deaths,0.0
47753,Poxviridae,Orthopoxvirus,MPXV,AMRO,Argentina,,,2022-06-17,Cumulative_Deaths,0.0
47754,Poxviridae,Orthopoxvirus,MPXV,AMRO,Argentina,,,2022-06-18,Cumulative_Deaths,0.0
47755,Poxviridae,Orthopoxvirus,MPXV,AMRO,Argentina,,,2022-06-19,Cumulative_Deaths,0.0
47756,Poxviridae,Orthopoxvirus,MPXV,AMRO,Argentina,,,2022-06-20,Cumulative_Deaths,0.0
47757,Poxviridae,Orthopoxvirus,MPXV,AMRO,Argentina,,,2022-06-21,Cumulative_Deaths,0.0
47758,Poxviridae,Orthopoxvirus,MPXV,AMRO,Argentina,,,2022-06-22,Cumulative_Deaths,0.0
47759,Poxviridae,Orthopoxvirus,MPXV,AMRO,Argentina,,,2022-06-23,Cumulative_Deaths,0.0
47760,Poxviridae,Orthopoxvirus,MPXV,AMRO,Argentina,,,2022-06-24,Cumulative_Deaths,0.0
47761,Poxviridae,Orthopoxvirus,MPXV,AMRO,Argentina,,,2022-06-25,Cumulative_Deaths,0.0
47762,Poxviridae,Orthopoxvirus,MPXV,AMRO,Argentina,,,2022-06-26,Cumulative_Deaths,0.0
47763,Poxviridae,Orthopoxvirus,MPXV,AMRO,Argentina,,,2022-06-27,Cumulative_Deaths,0.0
47764,Poxviridae,Orthopoxvirus,MPXV,AMRO,Argentina,,,2022-06-28,Cumulative_Deaths,0.0
47765,Poxviridae,Orthopoxvirus,MPXV,AMRO,Argentina,,,2022-06-29,Cumulative_Deaths,0.0
47766,Poxviridae,Orthopoxvirus,MPXV,AMRO,Argentina,,,2022-06-30,Cumulative_Deaths,0.0
47767,Poxviridae,Orthopoxvirus,MPXV,AMRO,Argentina,,,2022-07-01,Cumulative_Deaths,0.0
47768,Poxviridae,Orthopoxvirus,MPXV,AMRO,Argentina,,,2022-07-02,Cumulative_Deaths,0.0
47769,Poxviridae,Orthopoxvirus,MPXV,AMRO,Argentina,,,2022-07-03,Cumulative_Deaths,0.0
47770,Poxviridae,Orthopoxvirus,MPXV,AMRO,Argentina,,,2022-07-04,Cumulative_Deaths,0.0
47771,Poxviridae,Orthopoxvirus,MPXV,AMRO,Argentina,,,2022-07-05,Cumulative_Deaths,0.0
47772,Poxviridae,Orthopoxvirus,MPXV,AMRO,Argentina,,,2022-07-06,Cumulative_Deaths,0.0
47773,Poxviridae,Orthopoxvirus,MPXV,AMRO,Argentina,,,2022-07-07,Cumulative_Deaths,0.0
47774,Poxviridae,Orthopoxvirus,MPXV,AMRO,Argentina,,,2022-07-08,Cumulative_Deaths,0.0
